concept,symbol
Gene_51764,GNG13
Gene_51765,STK26
Gene_51768,TM7SF3
Gene_51773,RSF1
Gene_51776,MAP3K20
Gene_51778,MYOZ2
Gene_51780,KDM3B
Gene_51802,ASIC5
Gene_51804,SIX4
Gene_51805,COQ3
Gene_51806,CALML5
Gene_51807,TUBA8
Gene_51808,PHAX
Gene_51809,GALNT7
Gene_51816,ADA2
Gene_53335,BCL11A
Gene_53336,CPXCR1
Gene_53339,BTBD1
Gene_53340,SPA17
Gene_53342,IL17D
Gene_53343,NUDT9
Gene_53344,CHIC1
Gene_53345,TM6SF2
Gene_53346,TM6SF1
Gene_53347,UBASH3A
Gene_53349,ZFYVE1
Gene_53353,LRP1B
Gene_53354,PANK1
Gene_53358,SHC3
Gene_53371,NUP54
Gene_53373,TPCN1
Gene_53405,CLIC5
Gene_53407,STX18
Gene_53615,MBD3
Gene_53616,ADAM22
Gene_53630,BCO1
Gene_53632,PRKAG3
Gene_53635,PTOV1
Gene_53637,S1PR5
Gene_53820,RIPPLY3
Gene_53822,FXYD7
Gene_53826,FXYD6
Gene_53827,FXYD5
Gene_53828,FXYD4
Gene_53829,P2RY13
Gene_53831,GPR84
Gene_53832,IL20RA
Gene_53833,IL20RB
Gene_53834,FGFRL1
Gene_53836,GPR87
Gene_53838,C11orf24
Gene_53840,TRIM34
Gene_53841,CDHR5
Gene_53842,CLDN22
Gene_53904,MYO3A
Gene_53905,DUOX1
Gene_53916,RAB4B
Gene_53917,RAB24
Gene_53918,PELO
Gene_53919,SLCO1C1
Gene_53938,PPIL3
Gene_53940,FTHL17
Gene_53942,CNTN5
Gene_53944,CSNK1G1
Gene_53947,A4GALT
Gene_53981,CPSF2
Gene_54014,BRWD1
Gene_54020,SLC37A1
Gene_54033,RBM11
Gene_54039,PCBP3
Gene_54058,C21orf58
Gene_54059,YBEY
Gene_54069,MIS18A
Gene_54084,TSPEAR
Gene_54093,SETD4
Gene_54097,FAM3B
Gene_54101,RIPK4
Gene_54102,CLIC6
Gene_54103,GSAP
Gene_54106,TLR9
Gene_54107,POLE3
Gene_54108,CHRAC1
Gene_54112,GPR88
Gene_54148,MRPL39
Gene_54149,C21orf91
Gene_54165,DCUN1D1
Gene_54187,NANS
Gene_54205,CYCS
Gene_54206,ERRFI1
Gene_54207,KCNK10
Gene_54209,TREM2
Gene_54210,TREM1
Gene_54212,SNTG1
Gene_54221,SNTG2
Gene_54328,GPR173
Gene_54329,GPR85
Gene_54331,GNG2
Gene_54332,GDAP1
Gene_54344,DPM3
Gene_54345,SOX18
Gene_54346,UNC93A
Gene_54360,CYTL1
Gene_54361,WNT4
Gene_54363,HAO1
Gene_54386,TERF2IP
Gene_54407,SLC38A2
Gene_54413,NLGN3
Gene_54414,SIAE
Gene_54429,TAS2R5
Gene_54431,DNAJC10
Gene_54432,YIPF1
Gene_54433,GAR1
Gene_54434,SSH1
Gene_54437,SEMA5B
Gene_54438,GFOD1
Gene_54439,RBM27
Gene_54440,SASH3
Gene_54442,KCTD5
Gene_54443,ANLN
Gene_54453,RIN2
Gene_54454,ATAD2B
Gene_54455,FBXO42
Gene_54456,MOV10L1
Gene_54457,TAF7L
Gene_54458,PRR13
Gene_54461,FBXW5
Gene_54462,CCSER2
Gene_54463,RETREG1
Gene_54464,XRN1
Gene_54465,ETAA1
Gene_54466,SPIN2A
Gene_54468,MIOS
Gene_54469,ZFAND6
Gene_54470,ARMCX6
Gene_54471,MIEF1
Gene_54472,TOLLIP
Gene_54474,KRT20
Gene_54475,NLE1
Gene_54476,RNF216
Gene_54477,PLEKHA5
Gene_54478,PIMREG
Gene_54480,CHPF2
Gene_54487,DGCR8
Gene_54490,UGT2B28
Gene_54491,OTULINL
Gene_54492,NEURL1B
Gene_54495,TMX3
Gene_54496,PRMT7
Gene_54498,SMOX
Gene_54499,TMCO1
Gene_54502,RBM47
Gene_54503,ZDHHC13
Gene_54504,CPVL
Gene_54505,DHX29
Gene_54507,ADAMTSL4
Gene_54509,RHOF
Gene_54510,PCDH18
Gene_54511,HMGCLL1
Gene_54512,EXOSC4
Gene_54514,DDX4
Gene_54516,MTRF1L
Gene_54517,PUS7
Gene_54518,APBB1IP
Gene_54520,CCDC93
Gene_54521,WDR44
Gene_54522,ANKRD16
Gene_54531,MIER2
Gene_54532,USP53
Gene_54534,MRPL50
Gene_54535,CCHCR1
Gene_54536,EXOC6
Gene_54537,SHLD2
Gene_54538,ROBO4
Gene_54539,NDUFB11
Gene_54540,FAM193B
Gene_54541,DDIT4
Gene_54542,RC3H2
Gene_54543,TOMM7
Gene_54544,CRCT1
Gene_54545,MTMR12
Gene_54546,RNF186
Gene_54549,SDK2
Gene_54550,NECAB2
Gene_54551,MAGEL2
Gene_54552,GNL3L
Gene_54555,DDX49
Gene_54556,ING3
Gene_54557,SGTB
Gene_54558,SPATA6
Gene_54566,EPB41L4B
Gene_54567,DLL4
Gene_54575,UGT1A10
Gene_54576,UGT1A8
Gene_54577,UGT1A7
Gene_54578,UGT1A6
Gene_54579,UGT1A5
Gene_54583,EGLN1
Gene_54584,GNB1L
Gene_54585,LZTFL1
Gene_54586,EQTN
Gene_54587,MXRA8
Gene_54596,L1TD1
Gene_54600,UGT1A9
Gene_54602,NDFIP2
Gene_54606,DDX56
Gene_54617,INO80
Gene_54619,CCNJ
Gene_54620,FBXL19
Gene_54622,ARL15
Gene_54623,PAF1
Gene_54625,PARP14
Gene_54626,HES2
Gene_54627,MAP10
Gene_54629,MINDY2
Gene_54657,UGT1A4
Gene_54658,UGT1A1
Gene_54659,UGT1A3
Gene_54662,TBC1D13
Gene_54663,WDR74
Gene_54664,TMEM106B
Gene_54665,RSBN1
Gene_54674,LRRN3
Gene_54675,CRLS1
Gene_54676,GTPBP2
Gene_54677,CROT
Gene_54680,ZNHIT6
Gene_54681,P4HTM
Gene_54682,MANSC1
Gene_54700,RRN3
Gene_54704,PDP1
Gene_54707,GPN2
Gene_54708,MARCHF5
Gene_54714,CNGB3
Gene_54715,RBFOX1
Gene_54716,SLC6A20
Gene_54726,OTUD4
Gene_54729,NKX1-1
Gene_54732,TMED9
Gene_54733,SLC35F2
Gene_54734,RAB39A
Gene_54737,MPHOSPH8
Gene_54738,FEV
Gene_54739,XAF1
Gene_54741,LEPROT
Gene_54742,LY6K
Gene_54749,EPDR1
Gene_54751,FBLIM1
Gene_54756,IL17RD
Gene_54757,FAM20A
Gene_54758,KLHDC4
Gene_54760,PCSK4
Gene_54763,ROPN1
Gene_54764,ZRANB1
Gene_54765,TRIM44
Gene_54766,BTG4
Gene_54768,HYDIN
Gene_54769,DIRAS2
Gene_54776,PPP1R12C
Gene_54777,CFAP46
Gene_54778,RNF111
Gene_54784,ALKBH4
Gene_54785,BORCS6
Gene_54788,DNAJB12
Gene_54790,TET2
Gene_54793,KCTD9
Gene_54795,TRPM4
Gene_54796,BNC2
Gene_54797,MED18
Gene_54798,DCHS2
Gene_54799,MBTD1
Gene_54800,KLHL24
Gene_54801,HAUS6
Gene_54802,TRIT1
Gene_54805,CNNM2
Gene_54806,AHI1
Gene_54808,DYM
Gene_54809,SAMD9
Gene_54810,GIPC2
Gene_54812,AFTPH
Gene_54814,QPCTL
Gene_54815,GATAD2A
Gene_54816,ZNF280D
Gene_54819,ZCCHC10
Gene_54820,NDE1
Gene_54821,ERCC6L
Gene_54822,TRPM7
Gene_54823,SWT1
Gene_54825,CDHR2
Gene_54826,GIN1
Gene_54828,BCAS3
Gene_54829,ASPN
Gene_54831,BEST2
Gene_54832,VPS13C
Gene_54834,GDAP2
Gene_54836,BSPRY
Gene_54838,WBP1L
Gene_54839,LRRC49
Gene_54840,APTX
Gene_54841,BIVM
Gene_54842,MFSD6
Gene_54843,SYTL2
Gene_54845,ESRP1
Gene_54847,SIDT1
Gene_54849,DEF8
Gene_54850,FBXL12
Gene_54851,ANKRD49
Gene_54852,PAQR5
Gene_54854,FAM83E
Gene_54855,TENT5C
Gene_54856,GON4L
Gene_54857,GDPD2
Gene_54858,PGPEP1
Gene_54859,ELP6
Gene_54860,MS4A12
Gene_54861,SNRK
Gene_54862,CC2D1A
Gene_54863,TOR4A
Gene_54865,GPATCH4
Gene_54866,PPP1R14D
Gene_54867,TMEM214
Gene_54869,EPS8L1
Gene_54870,QRICH1
Gene_54872,PIGG
Gene_54873,PALMD
Gene_54874,FNBP1L
Gene_54875,CNTLN
Gene_54877,ZCCHC2
Gene_54878,DPP8
Gene_54879,ST7L
Gene_54880,BCOR
Gene_54881,TEX10
Gene_54882,ANKHD1
Gene_54883,CWC25
Gene_54884,RETSAT
Gene_54885,TBC1D8B
Gene_54886,PLPPR1
Gene_54887,BLTP3A
Gene_54888,NSUN2
Gene_54890,ALKBH5
Gene_54891,INO80D
Gene_54892,NCAPG2
Gene_54893,MTMR10
Gene_54894,RNF43
Gene_54896,SLC66A1
Gene_54897,CASZ1
Gene_54898,ELOVL2
Gene_54899,PXK
Gene_54900,LAX1
Gene_54901,CDKAL1
Gene_54902,TTC19
Gene_54903,MKS1
Gene_54904,NSD3
Gene_54905,CYP2W1
Gene_54906,TASOR2
Gene_54908,SPDL1
Gene_54910,SEMA4C
Gene_54913,RPP25
Gene_54914,FOCAD
Gene_54915,YTHDF1
Gene_54916,TMEM260
Gene_54918,CMTM6
Gene_54919,DNAAF5
Gene_54920,DUS2
Gene_54921,CHTF8
Gene_54922,RASIP1
Gene_54923,LIME1
Gene_54925,ZSCAN32
Gene_54926,UBE2R2
Gene_54927,CHCHD3
Gene_54928,BPNT2
Gene_54929,TMEM161A
Gene_54931,TRMT10C
Gene_54932,EXD3
Gene_54933,RHBDL2
Gene_54934,KANSL2
Gene_54935,DUSP23
Gene_54936,ADPRS
Gene_54937,SOHLH2
Gene_54938,SARS2
Gene_54940,OCIAD1
Gene_54941,RNF125
Gene_54942,ABITRAM
Gene_54946,SLC41A3
Gene_54947,LPCAT2
Gene_54949,SDHAF2
Gene_54951,COMMD8
Gene_54952,TRNAU1AP
Gene_54953,ODR4
Gene_54954,FAM120C
Gene_54955,AIRIM
Gene_54956,PARP16
Gene_54957,TXNL4B
Gene_54958,TMEM160
Gene_54959,ODAM
Gene_54960,GEMIN8
Gene_54961,SSH3
Gene_54962,TIPIN
Gene_54963,UCKL1
Gene_54964,C1orf56
Gene_54965,PIGX
Gene_54967,CT55
Gene_54968,TMEM70
Gene_54969,HPF1
Gene_54970,TTC12
Gene_54971,BANP
Gene_54972,TMEM132A
Gene_54973,INTS11
Gene_54974,THG1L
Gene_54977,SLC25A38
Gene_54978,SLC35F6
Gene_54979,PLAAT2
Gene_54981,NMRK1
Gene_54982,CLN6
Gene_54984,PINX1
Gene_54985,HCFC1R1
Gene_54986,ULK4
Gene_54987,CZIB
Gene_54994,GID8
Gene_54995,OXSM
Gene_54996,MTARC2
Gene_54997,TESC
Gene_54998,AURKAIP1
Gene_55000,TUG1
Gene_55002,TMCO3
Gene_55003,PAK1IP1
Gene_55004,LAMTOR1
Gene_55005,RMND1
Gene_55006,TRMT61B
Gene_55007,FAM118A
Gene_55008,HERC6
Gene_55009,FAM174C
Gene_55010,PARPBP
Gene_55011,PIH1D1
Gene_55012,PPP2R3C
Gene_55013,MCUB
Gene_55014,STX17
Gene_55015,PRPF39
Gene_55016,MARCHF1
Gene_55018,ANKRD40CL
Gene_55022,PID1
Gene_55023,PHIP
Gene_55024,BANK1
Gene_55027,HEATR3
Gene_55028,C17orf80
Gene_55031,USP47
Gene_55032,SLC35A5
Gene_55033,FKBP14
Gene_55034,MOCOS
Gene_55035,NOL8
Gene_55036,CCDC40
Gene_55037,PTCD3
Gene_55038,CDCA4
Gene_55039,TRMT12
Gene_55040,EPN3
Gene_55041,PLEKHB2
Gene_55048,VPS37C
Gene_55051,NRDE2
Gene_55054,ATG16L1
Gene_55055,ZWILCH
Gene_55057,CRYBG2
Gene_55061,SUSD4
Gene_55062,WIPI1
Gene_55063,ZCWPW1
Gene_55065,SLC52A1
Gene_55066,PDPR
Gene_55068,ENOX1
Gene_55070,DET1
Gene_55072,RNF31
Gene_55074,OXR1
Gene_55075,UACA
Gene_55076,TMEM45A
Gene_55079,FEZF2
Gene_55080,TAPBPL
Gene_55081,IFT57
Gene_55082,ARGLU1
Gene_55083,KIF26B
Gene_55084,SOBP
Gene_55086,RADX
Gene_55089,SLC38A4
Gene_55090,MED9
Gene_55092,TMEM51
Gene_55093,NTAQ1
Gene_55094,GPATCH1
Gene_55095,SAMD4B
Gene_55096,EBLN2
Gene_55100,WDR70
Gene_55101,DMAC2
Gene_55102,ATG2B
Gene_55103,RALGPS2
Gene_55105,GPATCH2
Gene_55106,SLFN12
Gene_55107,ANO1
Gene_55109,AGGF1
Gene_55110,MAGOHB
Gene_55111,PLEKHJ1
Gene_55112,DYNC2I1
Gene_55113,XKR8
Gene_55114,ARHGAP17
Gene_55117,SLC6A15
Gene_55118,CRTAC1
Gene_55119,PRPF38B
Gene_55120,FANCL
Gene_55122,AKIRIN2
Gene_55124,PIWIL2
Gene_55125,CEP192
Gene_55127,HEATR1
Gene_55128,TRIM68
Gene_55129,ANO10
Gene_55130,ODAD2
Gene_55131,RBM28
Gene_55132,LARP1B
Gene_55133,SRBD1
Gene_55135,WRAP53
Gene_55137,FIGN
Gene_55139,ANKZF1
Gene_55140,ELP3
Gene_55142,HAUS2
Gene_55143,CDCA8
Gene_55144,LRRC8D
Gene_55145,THAP1
Gene_55146,ZDHHC4
Gene_55147,RBM23
Gene_55148,UBR7
Gene_55149,MTPAP
Gene_55151,TMEM38B
Gene_55152,DALRD3
Gene_55153,SDAD1
Gene_55154,MSTO1
Gene_55156,ARMC1
Gene_55157,DARS2
Gene_55159,RFWD3
Gene_55160,ARHGEF10L
Gene_55161,TMEM33
Gene_55163,PNPO
Gene_55164,SHQ1
Gene_55165,CEP55
Gene_55166,CENPQ
Gene_55167,MSL2
Gene_55168,MRPS18A
Gene_55170,PRMT6
Gene_55171,TBCCD1
Gene_55172,DNAAF2
Gene_55174,INTS10
Gene_55175,KLHL11
Gene_55176,SEC61A2
Gene_55177,RMDN3
Gene_55178,MRM3
Gene_55179,FAIM
Gene_55180,LINS1
Gene_55181,SMG8
Gene_55182,RNF220
Gene_55183,RIF1
Gene_55186,SLC25A36
Gene_55187,VPS13D
Gene_55188,RIC8B
Gene_55190,NUDT11
Gene_55191,NADSYN1
Gene_55192,DNAJC17
Gene_55193,PBRM1
Gene_55195,CCDC198
Gene_55196,RESF1
Gene_55197,RPRD1A
Gene_55198,APPL2
Gene_55200,PLEKHG6
Gene_55201,MAP1S
Gene_55203,LGI2
Gene_55204,GOLPH3L
Gene_55205,ZNF532
Gene_55206,SBNO1
Gene_55207,ARL8B
Gene_55209,SETD5
Gene_55210,ATAD3A
Gene_55211,DPPA4
Gene_55212,BBS7
Gene_55213,RCBTB1
Gene_55214,P3H2
Gene_55215,FANCI
Gene_55216,NKAPD1
Gene_55217,TMLHE
Gene_55218,EXD2
Gene_55219,MACO1
Gene_55222,LRRC20
Gene_55223,TRIM62
Gene_55224,ETNK2
Gene_55225,RAVER2
Gene_55226,NAT10
Gene_55227,LRRC1
Gene_55229,PANK4
Gene_55230,USP40
Gene_55231,CCDC87
Gene_55233,MOB1A
Gene_55234,SMU1
Gene_55236,UBA6
Gene_55238,SLC38A7
Gene_55239,OGFOD1
Gene_55240,STEAP3
Gene_55243,KIRREL1
Gene_55244,SLC47A1
Gene_55245,UQCC1
Gene_55246,CCDC25
Gene_55247,NEIL3
Gene_55248,PACC1
Gene_55249,YY1AP1
Gene_55250,ELP2
Gene_55251,PCMTD2
Gene_55252,ASXL2
Gene_55253,TYW1
Gene_55254,TMEM39A
Gene_55255,WDR41
Gene_55256,ADI1
Gene_55257,MRGBP
Gene_55258,THNSL2
Gene_55259,DNAI7
Gene_55262,TRAPPC14
Gene_55269,PSPC1
Gene_55270,NUDT15
Gene_55272,IMP3
Gene_55273,TMEM100
Gene_55274,PHF10
Gene_55275,VPS53
Gene_55276,PGM2
Gene_55277,FGGY
Gene_55278,QRSL1
Gene_55279,ZNF654
Gene_55280,CWF19L1
Gene_55281,TMEM140
Gene_55283,MCOLN3
Gene_55284,UBE2W
Gene_55286,C4orf19
Gene_55287,TMEM40
Gene_55288,RHOT1
Gene_55289,ACOXL
Gene_55290,BRF2
Gene_55291,PPP6R3
Gene_55293,UEVLD
Gene_55294,FBXW7
Gene_55297,CCDC91
Gene_55298,RNF121
Gene_55299,BRIX1
Gene_55300,PI4K2B
Gene_55301,OLAH
Gene_55303,GIMAP4
Gene_55304,SPTLC3
Gene_55308,DDX19A
Gene_55311,ZNF444
Gene_55312,RFK
Gene_55313,CPPED1
Gene_55315,SLC29A3
Gene_55316,RSAD1
Gene_55317,AP5S1
Gene_55320,MIS18BP1
Gene_55321,TMEM74B
Gene_55322,C5orf22
Gene_55323,LARP6
Gene_55324,ABCF3
Gene_55325,UFSP2
Gene_55326,AGPAT5
Gene_55327,LIN7C
Gene_55328,RNLS
Gene_55329,MNS1
Gene_55330,BLOC1S4
Gene_55331,ACER3
Gene_55332,DRAM1
Gene_55333,SYNJ2BP
Gene_55334,SLC39A9
Gene_55335,NIPSNAP3B
Gene_55337,SHFL
Gene_55339,WDR33
Gene_55340,GIMAP5
Gene_55341,LSG1
Gene_55342,STRBP
Gene_55343,SLC35C1
Gene_55344,PLCXD1
Gene_55345,ZGRF1
Gene_55347,ABHD10
Gene_55349,CHDH
Gene_55351,STK32B
Gene_55352,COPRS
Gene_55353,LAPTM4B
Gene_55355,HJURP
Gene_55356,SLC22A15
Gene_55357,TBC1D2
Gene_55359,STYK1
Gene_55361,PI4K2A
Gene_55363,HEMGN
Gene_55364,IMPACT
Gene_55365,TMEM176A
Gene_55366,LGR4
Gene_55367,PIDD1
Gene_55379,LRRC59
Gene_55388,MCM10
Gene_55421,NCBP3
Gene_55422,ZNF331
Gene_55423,SIRPG
Gene_55432,YOD1
Gene_55435,AP1AR
Gene_55437,STRADB
Gene_55450,CAMK2N1
Gene_55454,CSGALNACT2
Gene_55466,DNAJA4
Gene_55471,NDUFAF7
Gene_55486,PARL
Gene_55500,ETNK1
Gene_55501,CHST12
Gene_55502,HES6
Gene_55503,TRPV6
Gene_55504,TNFRSF19
Gene_55505,NOP10
Gene_55506,MACROH2A2
Gene_55507,GPRC5D
Gene_55508,SLC35E3
Gene_55509,BATF3
Gene_55510,DDX43
Gene_55511,SAGE1
Gene_55512,SMPD3
Gene_55515,ASIC4
Gene_55520,ELAC1
Gene_55521,TRIM36
Gene_55526,DHTKD1
Gene_55527,FEM1A
Gene_55530,SVOP
Gene_55531,ELMOD1
Gene_55532,SLC30A10
Gene_55534,MAML3
Gene_55536,CDCA7L
Gene_55540,IL17RB
Gene_55544,RBM38
Gene_55552,ZNF823
Gene_55553,SOX6
Gene_55554,KLK15
Gene_55556,ENOSF1
Gene_55558,PLXNA3
Gene_55559,HAUS7
Gene_55561,CDC42BPG
Gene_55565,ZNF821
Gene_55567,DNAH3
Gene_55568,GALNT10
Gene_55571,CNOT11
Gene_55572,FOXRED1
Gene_55573,CDV3
Gene_55576,STAB2
Gene_55577,NAGK
Gene_55578,SUPT20H
Gene_55582,KIF27
Gene_55584,CHRNA9
Gene_55585,UBE2Q1
Gene_55586,MIOX
Gene_55588,MED29
Gene_55589,BMP2K
Gene_55591,VEZT
Gene_55593,OTUD5
Gene_55596,ZCCHC8
Gene_55599,RNPC3
Gene_55600,ITLN1
Gene_55601,DDX60
Gene_55602,CDKN2AIP
Gene_55603,TENT5A
Gene_55604,CARMIL1
Gene_55605,KIF21A
Gene_55607,PPP1R9A
Gene_55610,VPS50
Gene_55611,OTUB1
Gene_55612,FERMT1
Gene_55613,MTMR8
Gene_55614,KIF16B
Gene_55615,PRR5
Gene_55616,ASAP3
Gene_55617,TASP1
Gene_55619,DOCK10
Gene_55620,STAP2
Gene_55621,TRMT1
Gene_55622,TTC27
Gene_55623,THUMPD1
Gene_55624,POMGNT1
Gene_55625,ZDHHC7
Gene_55626,AMBRA1
Gene_55627,SMPD4
Gene_55628,ZNF407
Gene_55629,PNRC2
Gene_55630,SLC39A4
Gene_55631,LRRC40
Gene_55632,G2E3
Gene_55634,KRBOX4
Gene_55635,DEPDC1
Gene_55636,CHD7
Gene_55638,SYBU
Gene_55640,FLVCR2
Gene_55643,BTBD2
Gene_55644,OSGEP
Gene_55646,LYAR
Gene_55647,RAB20
Gene_55650,PIGV
Gene_55651,NHP2
Gene_55652,SLC48A1
Gene_55653,BCAS4
Gene_55654,TMEM127
Gene_55655,NLRP2
Gene_55656,INTS8
Gene_55657,ZNF692
Gene_55658,RNF126
Gene_55660,PRPF40A
Gene_55661,DDX27
Gene_55662,HIF1AN
Gene_55663,ZNF446
Gene_55664,CDC37L1
Gene_55665,URGCP
Gene_55666,NPLOC4
Gene_55667,DENND4C
Gene_55669,MFN1
Gene_55670,PEX26
Gene_55671,PPP4R3A
Gene_55672,NBPF1
Gene_55676,SLC30A6
Gene_55677,IWS1
Gene_55679,LIMS2
Gene_55680,RUFY2
Gene_55681,SCYL2
Gene_55683,KANSL3
Gene_55684,RABL6
Gene_55686,MREG
Gene_55687,TRMU
Gene_55689,YEATS2
Gene_55690,PACS1
Gene_55691,FRMD4A
Gene_55692,LUC7L
Gene_55693,KDM4D
Gene_55695,NSUN5
Gene_55696,RBM22
Gene_55697,VAC14
Gene_55698,RADIL
Gene_55699,IARS2
Gene_55700,MAP7D1
Gene_55701,ARHGEF40
Gene_55703,POLR3B
Gene_55704,CCDC88A
Gene_55705,IPO9
Gene_55706,NDC1
Gene_55707,NECAP2
Gene_55709,KBTBD4
Gene_55711,FAR2
Gene_55713,ZNF334
Gene_55714,TENM3
Gene_55715,DOK4
Gene_55716,LMBR1L
Gene_55717,WDR11
Gene_55718,POLR3E
Gene_55719,SLF2
Gene_55720,TSR1
Gene_55721,IQCC
Gene_55722,CEP72
Gene_55723,ASF1B
Gene_55726,INTS13
Gene_55727,BTBD7
Gene_55728,N4BP2
Gene_55729,ATF7IP
Gene_55731,FAM222B
Gene_55733,HHAT
Gene_55734,ZFP64
Gene_55735,DNAJC11
Gene_55737,VPS35
Gene_55738,ARFGAP1
Gene_55739,NAXD
Gene_55740,ENAH
Gene_55741,EDEM2
Gene_55742,PARVA
Gene_55743,CHFR
Gene_55744,COA1
Gene_55745,AP5M1
Gene_55746,NUP133
Gene_55748,CNDP2
Gene_55749,CCAR1
Gene_55750,AGK
Gene_55751,TMEM184C
Gene_55752,SEPTIN11
Gene_55753,OGDHL
Gene_55754,TMEM30A
Gene_55755,CDK5RAP2
Gene_55756,INTS9
Gene_55757,UGGT2
Gene_55758,RCOR3
Gene_55759,WDR12
Gene_55760,DHX32
Gene_55761,TTC17
Gene_55763,EXOC1
Gene_55764,IFT122
Gene_55765,INAVA
Gene_55766,H2AJ
Gene_55768,NGLY1
Gene_55769,ZNF83
Gene_55770,EXOC2
Gene_55771,PRR11
Gene_55773,TBC1D23
Gene_55775,TDP1
Gene_55777,MBD5
Gene_55778,ZNF839
Gene_55779,CFAP44
Gene_55780,ERMARD
Gene_55781,RIOK2
Gene_55783,CMTR2
Gene_55784,MCTP2
Gene_55785,FGD6
Gene_55786,ZNF415
Gene_55787,TXLNG
Gene_55788,LMBRD1
Gene_55789,DEPDC1B
Gene_55790,CSGALNACT1
Gene_55791,LRIF1
Gene_55793,MINDY1
Gene_55794,DDX28
Gene_55795,PCID2
Gene_55796,MBNL3
Gene_55798,METTL2B
Gene_55799,CACNA2D3
Gene_55800,SCN3B
Gene_55801,IL26
Gene_55802,DCP1A
Gene_55803,ADAP2
Gene_55805,LRP2BP
Gene_55808,ST6GALNAC1
Gene_55809,TRERF1
Gene_55810,FOXJ2
Gene_55811,ADCY10
Gene_55812,SPATA7
Gene_55813,UTP6
Gene_55814,BDP1
Gene_55816,DOK5
Gene_55818,KDM3A
Gene_55819,RNF130
Gene_55821,ALLC
Gene_55823,VPS11
Gene_55824,PAG1
Gene_55825,PECR
Gene_55827,DCAF6
Gene_55829,SELENOS
Gene_55830,GLT8D1
Gene_55831,EMC3
Gene_55832,CAND1
Gene_55833,UBAP2
Gene_55835,CENPJ
Gene_55837,EAPP
Gene_55839,CENPN
Gene_55840,EAF2
Gene_55841,WWC3
Gene_55843,ARHGAP15
Gene_55844,PPP2R2D
Gene_55845,BRK1
Gene_55846,ITFG2
Gene_55847,CISD1
Gene_55848,PLGRKT
Gene_55850,USE1
Gene_55851,PSENEN
Gene_55852,TEX2
Gene_55854,ZC3H15
Gene_55856,ACOT13
Gene_55857,KIZ
Gene_55858,TMEM165
Gene_55859,BEX1
Gene_55860,ACTR10
Gene_55861,DBNDD2
Gene_55862,ECHDC1
Gene_55863,TMEM126B
Gene_55867,SLC22A11
Gene_55869,HDAC8
Gene_55870,ASH1L
Gene_55871,ZNG1A
Gene_55872,PBK
Gene_55876,GSDMB
Gene_55879,GABRQ
Gene_55884,WSB2
Gene_55885,LMO3
Gene_55888,ZKSCAN7
Gene_55890,GPRC5C
Gene_55891,LENEP
Gene_55892,MYNN
Gene_55893,ZNF395
Gene_55894,DEFB103B
Gene_55897,MESP1
Gene_55898,UNC45A
Gene_55900,ZNF302
Gene_55901,THSD1
Gene_55902,ACSS2
Gene_55904,KMT2E
Gene_55905,RNF114
Gene_55906,ZC4H2
Gene_55907,CMAS
Gene_55908,ANGPTL8
Gene_55909,BIN3
Gene_55911,APOBR
Gene_55914,ERBIN
Gene_55915,LANCL2
Gene_55916,NXT2
Gene_55917,CTTNBP2NL
Gene_55920,RCC2
Gene_55922,NKRF
Gene_55929,DMAP1
Gene_55930,MYO5C
Gene_55937,APOM
Gene_55957,LIN37
Gene_55958,KLHL9
Gene_55959,SULF2
Gene_55964,SEPTIN3
Gene_55966,AJAP1
Gene_55967,NDUFA12
Gene_55968,NSFL1C
Gene_55969,RAB5IF
Gene_55970,GNG12
Gene_55971,BAIAP2L1
Gene_55972,SLC25A40
Gene_55973,BCAP29
Gene_55974,SLC50A1
Gene_55975,KLHL7
Gene_55997,CFC1
Gene_56000,NXF3
Gene_56001,NXF2
Gene_56005,MYDGF
Gene_56006,SMG9
Gene_56033,BARX1
Gene_56034,PDGFC
Gene_56052,ALG1
Gene_56062,KLHL4
Gene_56097,PCDHGC5
Gene_56098,PCDHGC4
Gene_56099,PCDHGB7
Gene_56100,PCDHGB6
Gene_56104,PCDHGB1
Gene_56105,PCDHGA11
Gene_56106,PCDHGA10
Gene_56107,PCDHGA9
Gene_56108,PCDHGA7
Gene_56111,PCDHGA4
Gene_56112,PCDHGA3
Gene_56121,PCDHB15
Gene_56122,PCDHB14
Gene_56125,PCDHB11
Gene_56127,PCDHB9
Gene_56131,PCDHB4
Gene_56132,PCDHB3
Gene_56133,PCDHB2
Gene_56134,PCDHAC2
Gene_56135,PCDHAC1
Gene_56136,PCDHA13
Gene_56138,PCDHA11
Gene_56139,PCDHA10
Gene_56140,PCDHA8
Gene_56141,PCDHA7
Gene_56142,PCDHA6
Gene_56143,PCDHA5
Gene_56144,PCDHA4
Gene_56145,PCDHA3
Gene_56147,PCDHA1
Gene_56154,TEX15
Gene_56155,TEX14
Gene_56156,TEX13B
Gene_56157,TEX13A
Gene_56158,TEX12
Gene_56159,TEX11
Gene_56160,NSMCE3
Gene_56163,RNF17
Gene_56164,STK31
Gene_56165,TDRD1
Gene_56169,GSDMC
Gene_56171,DNAH7
Gene_56172,ANKH
Gene_56180,MOSPD1
Gene_56203,LMOD3
Gene_56241,SUSD2
Gene_56242,ZNF253
Gene_56243,ETL4
Gene_56244,BTNL2
Gene_56245,C21orf62
Gene_56246,MRAP
Gene_56252,YLPM1
Gene_56253,CRTAM
Gene_56254,RNF20
Gene_56255,TMX4
